transaction_id,transaction_date,store_location,transaction_qty,unit_price,Total_Bill,product_category,product_type,Size,Month Name,Day Name,Hour,Month,Day of Week,Day_time,Day_Type
37830,2023-03-07 08:32:18,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Tuesday,8,3,1,Morning,Weekday
38204,2023-03-07 16:11:06,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Tuesday,16,3,1,Evening,Weekday
38936,2023-03-08 16:40:30,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Wednesday,16,3,2,Evening,Weekday
39481,2023-03-09 10:44:32,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Thursday,10,3,3,Morning,Weekday
39578,2023-03-09 12:45:29,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Thursday,12,3,3,Afternoon,Weekday
40226,2023-03-10 10:53:46,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Friday,10,3,4,Morning,Weekend
40682,2023-03-11 07:59:28,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Saturday,7,3,5,Morning,Weekend
41212,2023-03-11 18:37:48,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Saturday,18,3,5,Evening,Weekend
41980,2023-03-13 07:50:01,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Monday,7,3,0,Morning,Weekday
42427,2023-03-13 13:27:12,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Monday,13,3,0,Afternoon,Weekday
42562,2023-03-13 16:55:45,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Monday,16,3,0,Evening,Weekday
42609,2023-03-13 18:49:04,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Monday,18,3,0,Evening,Weekday
42672,2023-03-14 08:01:44,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Tuesday,8,3,1,Morning,Weekday
43017,2023-03-14 10:21:17,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Tuesday,10,3,1,Morning,Weekday
43751,2023-03-15 10:53:38,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Wednesday,10,3,2,Morning,Weekday
43853,2023-03-15 13:20:25,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Wednesday,13,3,2,Afternoon,Weekday
45218,2023-03-17 10:41:08,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Friday,10,3,4,Morning,Weekend
45335,2023-03-17 13:18:52,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Friday,13,3,4,Afternoon,Weekend
45724,2023-03-18 08:37:33,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Saturday,8,3,5,Morning,Weekend
45870,2023-03-18 10:12:46,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Saturday,10,3,5,Morning,Weekend
46670,2023-03-19 10:53:38,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Sunday,10,3,6,Morning,Weekday
46770,2023-03-19 13:20:25,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Sunday,13,3,6,Afternoon,Weekday
47151,2023-03-20 08:57:06,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Monday,8,3,0,Morning,Weekday
47506,2023-03-20 14:29:23,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Monday,14,3,0,Afternoon,Weekday
47665,2023-03-20 19:24:41,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Monday,19,3,0,Evening,Weekday
47727,2023-03-21 08:01:44,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Tuesday,8,3,1,Morning,Weekday
48488,2023-03-22 08:28:36,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Wednesday,8,3,2,Morning,Weekday
48606,2023-03-22 10:04:09,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Wednesday,10,3,2,Morning,Weekday
48626,2023-03-22 10:19:33,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Wednesday,10,3,2,Morning,Weekday
48782,2023-03-22 13:30:05,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Wednesday,13,3,2,Afternoon,Weekday
48952,2023-03-22 17:51:31,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Wednesday,17,3,2,Evening,Weekday
49414,2023-03-23 12:57:19,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Thursday,12,3,3,Afternoon,Weekday
49761,2023-03-24 07:07:59,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Friday,7,3,4,Morning,Weekend
49782,2023-03-24 07:26:53,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Friday,7,3,4,Morning,Weekend
50417,2023-03-24 19:38:39,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Friday,19,3,4,Evening,Weekend
50797,2023-03-25 11:35:41,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Saturday,11,3,5,Morning,Weekend
50842,2023-03-25 12:45:29,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Saturday,12,3,5,Afternoon,Weekend
50870,2023-03-25 13:20:43,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Saturday,13,3,5,Afternoon,Weekend
50875,2023-03-25 13:31:49,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Saturday,13,3,5,Afternoon,Weekend
51730,2023-03-26 18:09:13,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Sunday,18,3,6,Evening,Weekday
53174,2023-03-29 07:07:19,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Wednesday,7,3,2,Morning,Weekday
53398,2023-03-29 12:12:44,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Wednesday,12,3,2,Afternoon,Weekday
53412,2023-03-29 12:24:47,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Wednesday,12,3,2,Afternoon,Weekday
53457,2023-03-29 13:27:31,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Wednesday,13,3,2,Afternoon,Weekday
53473,2023-03-29 13:48:20,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Wednesday,13,3,2,Afternoon,Weekday
53691,2023-03-29 18:03:07,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Wednesday,18,3,2,Evening,Weekday
54123,2023-03-30 10:49:07,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Thursday,10,3,3,Morning,Weekday
54275,2023-03-30 15:55:28,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Thursday,15,3,3,Afternoon,Weekday
54302,2023-03-30 16:44:46,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Thursday,16,3,3,Evening,Weekday
54346,2023-03-30 18:03:33,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Thursday,18,3,3,Evening,Weekday
54734,2023-03-31 10:44:23,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Friday,10,3,4,Morning,Weekend
54842,2023-03-31 13:32:04,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Friday,13,3,4,Afternoon,Weekend
54907,2023-03-31 16:22:41,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Friday,16,3,4,Evening,Weekend
504,2023-01-01 18:43:42,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Sunday,18,1,6,Evening,Weekday
953,2023-01-02 16:26:38,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Monday,16,1,0,Evening,Weekday
1439,2023-01-03 15:06:00,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Tuesday,15,1,1,Afternoon,Weekday
1506,2023-01-03 16:03:08,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Tuesday,16,1,1,Evening,Weekday
1638,2023-01-03 18:29:24,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Tuesday,18,1,1,Evening,Weekday
2051,2023-01-04 16:44:46,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Wednesday,16,1,2,Evening,Weekday
2155,2023-01-04 18:56:49,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Wednesday,18,1,2,Evening,Weekday
2162,2023-01-04 19:04:52,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Wednesday,19,1,2,Evening,Weekday
2971,2023-01-06 13:27:22,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Friday,13,1,4,Afternoon,Weekend
4722,2023-01-09 10:44:32,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Monday,10,1,0,Morning,Weekday
5102,2023-01-10 08:16:15,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Tuesday,8,1,1,Morning,Weekday
5328,2023-01-10 10:53:46,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Tuesday,10,1,1,Morning,Weekday
5481,2023-01-10 15:43:15,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Tuesday,15,1,1,Afternoon,Weekday
6032,2023-01-11 16:22:41,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Wednesday,16,1,2,Evening,Weekday
6040,2023-01-11 16:42:34,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Wednesday,16,1,2,Evening,Weekday
7113,2023-01-13 13:27:12,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Friday,13,1,4,Afternoon,Weekend
7247,2023-01-13 18:49:04,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Friday,18,1,4,Evening,Weekend
7305,2023-01-14 08:01:44,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Saturday,8,1,5,Morning,Weekend
7597,2023-01-14 10:21:17,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Saturday,10,1,5,Morning,Weekend
8239,2023-01-15 10:53:38,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Sunday,10,1,6,Morning,Weekday
9101,2023-01-16 17:42:35,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Monday,17,1,0,Evening,Weekday
9485,2023-01-17 10:48:02,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Tuesday,10,1,1,Morning,Weekday
9557,2023-01-17 13:18:52,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Tuesday,13,1,1,Afternoon,Weekday
9842,2023-01-18 08:36:05,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Wednesday,8,1,2,Morning,Weekday
10249,2023-01-18 19:01:42,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Wednesday,19,1,2,Evening,Weekday
10641,2023-01-19 10:53:38,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Thursday,10,1,3,Morning,Weekday
11002,2023-01-20 08:39:37,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Friday,8,1,4,Morning,Weekend
11033,2023-01-20 08:57:06,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Friday,8,1,4,Morning,Weekend
11429,2023-01-20 19:24:41,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Friday,19,1,4,Evening,Weekend
12156,2023-01-22 08:27:40,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Sunday,8,1,6,Morning,Weekday
12157,2023-01-22 08:28:36,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Sunday,8,1,6,Morning,Weekday
12238,2023-01-22 10:04:09,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Sunday,10,1,6,Morning,Weekday
12249,2023-01-22 10:19:33,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Sunday,10,1,6,Morning,Weekday
12373,2023-01-22 13:30:05,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Sunday,13,1,6,Afternoon,Weekday
12501,2023-01-22 17:51:31,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Sunday,17,1,6,Evening,Weekday
12644,2023-01-23 08:19:01,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Monday,8,1,0,Morning,Weekday
14027,2023-01-25 11:35:41,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Wednesday,11,1,2,Morning,Weekday
14066,2023-01-25 12:45:29,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Wednesday,12,1,2,Afternoon,Weekday
14104,2023-01-25 13:31:49,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Wednesday,13,1,2,Afternoon,Weekday
14187,2023-01-25 16:00:26,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Wednesday,16,1,2,Evening,Weekday
14217,2023-01-25 16:41:52,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Wednesday,16,1,2,Evening,Weekday
14459,2023-01-26 08:44:06,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Thursday,8,1,3,Morning,Weekday
14746,2023-01-26 15:22:38,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Thursday,15,1,3,Afternoon,Weekday
14766,2023-01-26 16:00:54,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Thursday,16,1,3,Evening,Weekday
14805,2023-01-26 17:14:02,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Thursday,17,1,3,Evening,Weekday
14847,2023-01-26 18:03:33,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Thursday,18,1,3,Evening,Weekday
15264,2023-01-27 13:31:08,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Friday,13,1,4,Afternoon,Weekend
15357,2023-01-27 16:18:28,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Friday,16,1,4,Evening,Weekend
15595,2023-01-28 10:38:07,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Saturday,10,1,5,Morning,Weekend
15749,2023-01-28 15:01:53,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Saturday,15,1,5,Afternoon,Weekend
15836,2023-01-28 16:42:32,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Saturday,16,1,5,Evening,Weekend
16141,2023-01-29 12:24:47,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Sunday,12,1,6,Afternoon,Weekday
16156,2023-01-29 12:44:13,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Sunday,12,1,6,Afternoon,Weekday
16195,2023-01-29 13:48:20,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Sunday,13,1,6,Afternoon,Weekday
16356,2023-01-29 18:03:07,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Sunday,18,1,6,Evening,Weekday
16944,2023-01-31 07:49:07,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Tuesday,7,1,1,Morning,Weekday
17793,2023-02-01 17:39:57,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Wednesday,17,2,2,Evening,Weekday
18409,2023-02-02 18:38:04,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Thursday,18,2,3,Evening,Weekday
18431,2023-02-02 19:19:18,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Thursday,19,2,3,Evening,Weekday
18786,2023-02-03 15:06:00,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Friday,15,2,4,Afternoon,Weekend
18849,2023-02-03 16:03:08,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Friday,16,2,4,Evening,Weekend
18942,2023-02-03 17:46:51,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Friday,17,2,4,Evening,Weekend
18966,2023-02-03 18:16:24,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Friday,18,2,4,Evening,Weekend
18978,2023-02-03 18:27:20,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Friday,18,2,4,Evening,Weekend
19523,2023-02-04 17:30:09,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Saturday,17,2,5,Evening,Weekend
19911,2023-02-05 14:17:20,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Sunday,14,2,6,Afternoon,Weekday
19914,2023-02-05 14:23:37,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Sunday,14,2,6,Afternoon,Weekday
20033,2023-02-05 16:48:12,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Sunday,16,2,6,Evening,Weekday
20135,2023-02-05 19:18:38,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Sunday,19,2,6,Evening,Weekday
20708,2023-02-07 07:36:57,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Tuesday,7,2,1,Morning,Weekday
20781,2023-02-07 08:32:18,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Tuesday,8,2,1,Morning,Weekday
20808,2023-02-07 08:57:37,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Tuesday,8,2,1,Morning,Weekday
20997,2023-02-07 11:23:22,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Tuesday,11,2,1,Morning,Weekday
21040,2023-02-07 12:42:19,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Tuesday,12,2,1,Afternoon,Weekday
21198,2023-02-07 19:28:28,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Tuesday,19,2,1,Evening,Weekday
22848,2023-02-10 13:32:04,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Friday,13,2,4,Afternoon,Weekend
22917,2023-02-10 15:43:15,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Friday,15,2,4,Afternoon,Weekend
23079,2023-02-11 07:18:01,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Saturday,7,2,5,Morning,Weekend
23133,2023-02-11 07:59:28,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Saturday,7,2,5,Morning,Weekend
23356,2023-02-11 10:52:42,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Saturday,10,2,5,Morning,Weekend
23510,2023-02-11 16:22:41,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Saturday,16,2,5,Evening,Weekend
23516,2023-02-11 16:42:34,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Saturday,16,2,5,Evening,Weekend
23560,2023-02-11 18:37:48,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Saturday,18,2,5,Evening,Weekend
24739,2023-02-13 17:51:50,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Monday,17,2,0,Evening,Weekday
24809,2023-02-14 08:01:44,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Tuesday,8,2,1,Morning,Weekday
26932,2023-02-17 10:41:08,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Friday,10,2,4,Morning,Weekend
27025,2023-02-17 13:18:52,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Friday,13,2,4,Afternoon,Weekend
27355,2023-02-18 08:37:33,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Saturday,8,2,5,Morning,Weekend
27751,2023-02-18 19:01:42,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Saturday,19,2,5,Evening,Weekend
28179,2023-02-19 10:53:38,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Sunday,10,2,6,Morning,Weekday
28584,2023-02-20 08:39:37,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Monday,8,2,0,Morning,Weekday
29054,2023-02-20 19:24:41,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Monday,19,2,0,Evening,Weekday
30166,2023-02-22 17:51:31,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Wednesday,17,2,2,Evening,Weekday
30175,2023-02-22 18:05:59,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Wednesday,18,2,2,Evening,Weekday
30822,2023-02-24 07:07:59,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Friday,7,2,4,Morning,Weekend
31333,2023-02-24 17:57:46,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Friday,17,2,4,Evening,Weekend
31741,2023-02-25 12:45:29,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Saturday,12,2,5,Afternoon,Weekend
31773,2023-02-25 13:20:43,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Saturday,13,2,5,Afternoon,Weekend
31778,2023-02-25 13:31:49,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Saturday,13,2,5,Afternoon,Weekend
31840,2023-02-25 16:00:26,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Saturday,16,2,5,Evening,Weekend
32468,2023-02-26 17:14:02,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Sunday,17,2,6,Evening,Weekday
32502,2023-02-26 18:03:33,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Sunday,18,2,6,Evening,Weekday
32503,2023-02-26 18:09:13,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Sunday,18,2,6,Evening,Weekday
33525,2023-02-28 15:01:53,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Tuesday,15,2,1,Afternoon,Weekday
33601,2023-02-28 16:42:32,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Tuesday,16,2,1,Evening,Weekday
4626,2023-01-09 09:42:02,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Monday,9,1,0,Morning,Weekday
5817,2023-01-11 09:59:20,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Wednesday,9,1,2,Morning,Weekday
6316,2023-01-12 09:19:27,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Thursday,9,1,3,Morning,Weekday
7437,2023-01-14 09:00:49,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Saturday,9,1,5,Morning,Weekend
8063,2023-01-15 09:13:50,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Sunday,9,1,6,Morning,Weekday
9347,2023-01-17 09:19:21,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Tuesday,9,1,1,Morning,Weekday
10491,2023-01-19 09:13:50,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Thursday,9,1,3,Morning,Weekday
11092,2023-01-20 09:25:34,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Friday,9,1,4,Morning,Weekend
11118,2023-01-20 09:50:39,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Friday,9,1,4,Morning,Weekend
12710,2023-01-23 09:20:12,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Monday,9,1,0,Morning,Weekday
14531,2023-01-26 09:44:35,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,January,Thursday,9,1,3,Morning,Weekday
22029,2023-02-09 09:33:16,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Thursday,9,2,3,Morning,Weekday
22038,2023-02-09 09:42:02,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Thursday,9,2,3,Morning,Weekday
23825,2023-02-12 09:55:03,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Sunday,9,2,6,Morning,Weekday
24455,2023-02-13 09:55:31,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Monday,9,2,0,Morning,Weekday
24938,2023-02-14 09:00:49,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Tuesday,9,2,1,Morning,Weekday
25613,2023-02-15 09:13:57,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Wednesday,9,2,2,Morning,Weekday
28024,2023-02-19 09:13:50,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Sunday,9,2,6,Morning,Weekday
28030,2023-02-19 09:21:51,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Sunday,9,2,6,Morning,Weekday
28658,2023-02-20 09:19:14,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Monday,9,2,0,Morning,Weekday
28678,2023-02-20 09:26:22,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Monday,9,2,0,Morning,Weekday
29203,2023-02-21 09:00:49,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Tuesday,9,2,1,Morning,Weekday
32798,2023-02-27 09:56:24,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,February,Monday,9,2,0,Morning,Weekday
39342,2023-03-09 09:42:02,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Thursday,9,3,3,Morning,Weekday
41522,2023-03-12 09:55:03,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Sunday,9,3,6,Morning,Weekday
42204,2023-03-13 09:55:31,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Monday,9,3,0,Morning,Weekday
43579,2023-03-15 09:13:50,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Wednesday,9,3,2,Morning,Weekday
43582,2023-03-15 09:13:57,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Wednesday,9,3,2,Morning,Weekday
44339,2023-03-16 09:24:28,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Thursday,9,3,3,Morning,Weekday
46502,2023-03-19 09:13:57,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Sunday,9,3,6,Morning,Weekday
46513,2023-03-19 09:21:51,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Sunday,9,3,6,Morning,Weekday
47178,2023-03-20 09:05:46,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Monday,9,3,0,Morning,Weekday
47255,2023-03-20 09:39:10,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Monday,9,3,0,Morning,Weekday
47285,2023-03-20 09:50:39,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Monday,9,3,0,Morning,Weekday
47851,2023-03-21 09:00:49,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Tuesday,9,3,1,Morning,Weekday
49214,2023-03-23 09:20:12,Astoria,1,2.2,2.2,Coffee,Organic brewed coffee,Small,March,Thursday,9,3,3,Morning,Weekday
